00319             00100N         X;6191800405677;319;PK-CH-BAS-TP-01;1;39/41;00N;MULTICLR;175;U  ;U04;   ;27;BAS;2021-04-22;175
00319             002003         X;6191800022461;319;PK-CH-BAS-TP-01;2;42/45;3;BLEU/F;175;U  ;U04;   ;27;BAS;2021-04-22;175
00319             002004         X;6191800022522;319;PK-CH-BAS-TP-01;2;42/45;4;NOIR;175;U  ;U04;   ;27;BAS;2021-04-22;175
00319             002005         X;6191800022508;319;PK-CH-BAS-TP-01;2;42/45;5;BLANC;175;U  ;U04;   ;27;BAS;2021-04-22;175
00319             00200D         X;6191800024182;319;PK-CH-BAS-TP-01;2;42/45;00D;VAR;175;U  ;U04;   ;27;BAS;2021-04-22;175
00319             00200E         X;6191800022485;319;PK-CH-BAS-TP-01;2;42/45;00E;BEIGE/CLAIRE;175;U  ;U04;   ;27;BAS;2021-04-22;175
00319             00200N         X;6191800405684;319;PK-CH-BAS-TP-01;2;42/45;00N;MULTICLR;175;U  ;U04;   ;27;BAS;2021-04-22;175
00332             002013         X;6191800051218;332;PAR-EX-BARIL-C;2;100ML;13;CAMOUF;175;I  ;I01;   ;ND ;NND;2021-04-22;175
00340             002003         X;6191800029750;340;PCH-TRIP-03;2;38;3;BLEU/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             002004         X;6191800030152;340;PCH-TRIP-03;2;38;4;NOIR;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             00200W         X;6191800029859;340;PCH-TRIP-03;2;38;00W;BEIGE;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             002012         X;6191800030053;340;PCH-TRIP-03;2;38;12;GRIS/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             002013         X;6191800029958;340;PCH-TRIP-03;2;38;13;CAMEL;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             003003         X;6191800029767;340;PCH-TRIP-03;3;40;3;BLEU/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             003004         X;6191800030169;340;PCH-TRIP-03;3;40;4;NOIR;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             00300W         X;6191800029866;340;PCH-TRIP-03;3;40;00W;BEIGE;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             003012         X;6191800030060;340;PCH-TRIP-03;3;40;12;GRIS/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             003013         X;6191800029965;340;PCH-TRIP-03;3;40;13;CAMEL;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             004003         X;6191800029774;340;PCH-TRIP-03;4;42;3;BLEU/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             004004         X;6191800030176;340;PCH-TRIP-03;4;42;4;NOIR;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             00400W         X;6191800029873;340;PCH-TRIP-03;4;42;00W;BEIGE;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             004012         X;6191800030077;340;PCH-TRIP-03;4;42;12;GRIS/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             004013         X;6191800029972;340;PCH-TRIP-03;4;42;13;CAMEL;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             005003         X;6191800029781;340;PCH-TRIP-03;5;44;3;BLEU/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             005004         X;6191800030183;340;PCH-TRIP-03;5;44;4;NOIR;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             00500W         X;6191800029880;340;PCH-TRIP-03;5;44;00W;BEIGE;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             005012         X;6191800030084;340;PCH-TRIP-03;5;44;12;GRIS/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             005013         X;6191800029989;340;PCH-TRIP-03;5;44;13;CAMEL;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             006003         X;6191800029798;340;PCH-TRIP-03;6;46;3;BLEU/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             006004         X;6191800030190;340;PCH-TRIP-03;6;46;4;NOIR;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             00600W         X;6191800029897;340;PCH-TRIP-03;6;46;00W;BEIGE;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             006012         X;6191800030091;340;PCH-TRIP-03;6;46;12;GRIS/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             006013         X;6191800029996;340;PCH-TRIP-03;6;46;13;CAMEL;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             007003         X;6191800029804;340;PCH-TRIP-03;7;48;3;BLEU/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             007004         X;6191800030206;340;PCH-TRIP-03;7;48;4;NOIR;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             00700W         X;6191800029903;340;PCH-TRIP-03;7;48;00W;BEIGE;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             007012         X;6191800030107;340;PCH-TRIP-03;7;48;12;GRIS/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             007013         X;6191800030008;340;PCH-TRIP-03;7;48;13;CAMEL;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             008003         X;6191800029811;340;PCH-TRIP-03;8;50;3;BLEU/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             008004         X;6191800030213;340;PCH-TRIP-03;8;50;4;NOIR;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             00800W         X;6191800029910;340;PCH-TRIP-03;8;50;00W;BEIGE;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             008012         X;6191800030114;340;PCH-TRIP-03;8;50;12;GRIS/F;175;T  ;T01;   ;78;FAN;2021-04-22;175
00340             008013         X;6191800030015;340;PCH-TRIP-03;8;50;13;CAMEL;175;T  ;T01;   ;78;FAN;2021-04-22;175
00378             002004         X;6191800032859;378;PCOS-MAR-OVE-01;2;46;4;NOIR;175;V  ;V02;   ;2;FAN;2021-04-22;175
00378             003004         X;6191800032866;378;PCOS-MAR-OVE-01;3;48;4;NOIR;175;V  ;V02;   ;2;FAN;2021-04-22;175
00378             004004         X;6191800032873;378;PCOS-MAR-OVE-01;4;50;4;NOIR;175;V  ;V02;   ;2;FAN;2021-04-22;175
00378             005004         X;6191800032880;378;PCOS-MAR-OVE-01;5;52;4;NOIR;175;V  ;V02;   ;2;FAN;2021-04-22;175
00378             006004         X;6191800032897;378;PCOS-MAR-OVE-01;6;54;4;NOIR;175;V  ;V02;   ;2;FAN;2021-04-22;175
00378             007004         X;6191800032903;378;PCOS-MAR-OVE-01;7;56;4;NOIR;175;V  ;V02;   ;2;FAN;2021-04-22;175
00378             008004         X;6191800032910;378;PCOS-MAR-OVE-01;8;58;4;NOIR;175;V  ;V02;   ;2;FAN;2021-04-22;175
00379             001004         X;6191800395374;379;SOC-FANT-TP-08;1;39/41;4;NOIR;175;U  ;U04;   ;82;FAN;2021-04-22;175
00379             001005         X;6191800023673;379;SOC-FANT-TP-08;1;39/41;5;BLANC;175;U  ;U04;59;82;FAN;2021-04-22;175
00379             002004         X;6191800395381;379;SOC-FANT-TP-08;2;42/45;4;NOIR;175;U  ;U04;   ;82;FAN;2021-04-22;175
00379             002005         X;6191800023680;379;SOC-FANT-TP-08;2;42/45;5;BLANC;175;U  ;U04;59;82;FAN;2021-04-22;175
00384             002004         X;6191800033184;384;VCOS-MAR-OVE-01;2;46;4;NOIR;175;V  ;V01;   ;2;FAN;2021-04-22;175
00384             003004         X;6191800033191;384;VCOS-MAR-OVE-01;3;48;4;NOIR;175;V  ;V01;   ;2;FAN;2021-04-22;175
00384             004004         X;6191800033207;384;VCOS-MAR-OVE-01;4;50;4;NOIR;175;V  ;V01;   ;2;FAN;2021-04-22;175
00384             005004         X;6191800033214;384;VCOS-MAR-OVE-01;5;52;4;NOIR;175;V  ;V01;   ;2;FAN;2021-04-22;175
00384             006004         X;6191800033221;384;VCOS-MAR-OVE-01;6;54;4;NOIR;175;V  ;V01;   ;2;FAN;2021-04-22;175
00384             007004         X;6191800033238;384;VCOS-MAR-OVE-01;7;56;4;NOIR;175;V  ;V01;   ;2;FAN;2021-04-22;175
00384             008004         X;6191800033245;384;VCOS-MAR-OVE-01;8;58;4;NOIR;175;V  ;V01;   ;2;FAN;2021-04-22;175
00385             002004         X;6191800033276;385;JCOS-MAR-OVE-01;2;46;4;NOIR;175;V  ;V03;   ;2;FAN;2021-04-22;175
00385             003004         X;6191800033283;385;JCOS-MAR-OVE-01;3;48;4;NOIR;175;V  ;V03;   ;2;FAN;2021-04-22;175
00385             004004         X;6191800033290;385;JCOS-MAR-OVE-01;4;50;4;NOIR;175;V  ;V03;   ;2;FAN;2021-04-22;175
00385             005004         X;6191800033306;385;JCOS-MAR-OVE-01;5;52;4;NOIR;175;V  ;V03;   ;2;FAN;2021-04-22;175
00385             006004         X;6191800033313;385;JCOS-MAR-OVE-01;6;54;4;NOIR;175;V  ;V03;   ;2;FAN;2021-04-22;175
00385             007004         X;6191800033320;385;JCOS-MAR-OVE-01;7;56;4;NOIR;175;V  ;V03;   ;2;FAN;2021-04-22;175
00385             008004         X;6191800033337;385;JCOS-MAR-OVE-01;8;58;4;NOIR;175;V  ;V03;   ;2;FAN;2021-04-22;175
00390             001003         X;6191800024670;390;SOC-INV-BAS-TP;1;39/41;3;BLEU/F;175;U  ;U04;   ;83;BAS;2021-04-22;175
00390             001004         X;6191800024717;390;SOC-INV-BAS-TP;1;39/41;4;NOIR;175;U  ;U04;   ;83;BAS;2021-04-22;175
00390             001005         X;6191800024694;390;SOC-INV-BAS-TP;1;39/41;5;BLANC;175;U  ;U04;   ;83;BAS;2021-04-22;175
00390             00102W         X;6191800395398;390;SOC-INV-BAS-TP;1;39/41;02W;GRI/CH/C;175;U  ;U04;   ;83;BAS;2021-04-22;175
00390             002003         X;6191800024687;390;SOC-INV-BAS-TP;2;42/45;3;BLEU/F;175;U  ;U04;   ;83;BAS;2021-04-22;175
00390             002004         X;6191800024724;390;SOC-INV-BAS-TP;2;42/45;4;NOIR;175;U  ;U04;   ;83;BAS;2021-04-22;175
00390             002005         X;6191800024700;390;SOC-INV-BAS-TP;2;42/45;5;BLANC;175;U  ;U04;   ;83;BAS;2021-04-22;175
00390             00202W         X;6191800395404;390;SOC-INV-BAS-TP;2;42/45;02W;GRI/CH/C;175;U  ;U04;   ;83;BAS;2021-04-22;175
00415             002004         X;6191800052154;415;DERBY-03(GOR-03;2;39;4;NOIR;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             00200S         X;6191800052062;415;DERBY-03(GOR-03;2;39;00S;MARRON;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             003004         X;6191800052161;415;DERBY-03(GOR-03;3;40;4;NOIR;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             00300S         X;6191800052079;415;DERBY-03(GOR-03;3;40;00S;MARRON;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             004004         X;6191800052178;415;DERBY-03(GOR-03;4;41;4;NOIR;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             00400S         X;6191800052086;415;DERBY-03(GOR-03;4;41;00S;MARRON;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             005004         X;6191800052185;415;DERBY-03(GOR-03;5;42;4;NOIR;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             00500S         X;6191800052093;415;DERBY-03(GOR-03;5;42;00S;MARRON;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             006004         X;6191800052192;415;DERBY-03(GOR-03;6;43;4;NOIR;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             00600S         X;6191800052109;415;DERBY-03(GOR-03;6;43;00S;MARRON;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             007004         X;6191800052208;415;DERBY-03(GOR-03;7;44;4;NOIR;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             00700S         X;6191800052116;415;DERBY-03(GOR-03;7;44;00S;MARRON;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             008004         X;6191800052215;415;DERBY-03(GOR-03;8;45;4;NOIR;175;R  ;R02;   ;ND ;   ;2021-04-22;175
00415             00800S         X;6191800052123;415;DERBY-03(GOR-03;8;45;00S;MARRON;175;R  ;R02;   ;ND ;   ;2021-04-22;175
202113            00100Z         X;6190000045171;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;1;46;00Z;AUBERGINE;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            001014         X;6190000045249;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;1;46;14;AUBERGINE G/F;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            00200Z         X;6190000045188;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;2;48;00Z;AUBERGINE;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            002014         X;6190000045256;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;2;48;14;AUBERGINE G/F;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            00300Z         X;6190000045195;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;3;50;00Z;AUBERGINE;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            003014         X;6190000045263;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;3;50;14;AUBERGINE G/F;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            00400Z         X;6190000045201;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;4;52;00Z;AUBERGINE;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            004014         X;6190000045270;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;4;52;14;AUBERGINE G/F;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            00500Z         X;6190000045218;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;5;54;00Z;AUBERGINE;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            005014         X;6190000045287;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;5;54;14;AUBERGINE G/F;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            00600Z         X;6190000045225;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;6;56;00Z;AUBERGINE;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            006014         X;6190000045294;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;6;56;14;AUBERGINE G/F;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            00700Z         X;6190000045232;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;7;58;00Z;AUBERGINE;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
202113            007014         X;6190000045300;202113;BLAZER BLZ-BAS-SWI-01/SSP-1369;7;58;14;AUBERGINE G/F;4010058;Z  ;Z01;70;   ;   ;2021-04-22;4010058
211096            00100A         X;6190000008961;211096;VESTE COST-MAR-OVE-04/JS-13069;1;46;00A;NOI;4010004;V  ;V01;   ;   ;   ;2021-04-22;4010004
211096            00200A         X;6190000008978;211096;VESTE COST-MAR-OVE-04/JS-13069;2;48;00A;NOI;4010004;V  ;V01;   ;   ;   ;2021-04-22;4010004
211096            00300A         X;6190000008985;211096;VESTE COST-MAR-OVE-04/JS-13069;3;50;00A;NOI;4010004;V  ;V01;   ;   ;   ;2021-04-22;4010004
