P01180            00500E         X,6191800474871,1,2,0,0,7,8,040,,,,
P01180            00500E         X,6191800474871,2,3,0,0,20,22,041,,,,
P01180            00500E         X,6191800474871,2,2,0,0,-2,2,044,,,,
P01180            00500E         X,6191800474871,2,3,0,0,8,10,045,,,,
P01180            00600E         X,6191800474888,0,2,0,0,6,6,004,,,,
P01180            00600E         X,6191800474888,0,2,0,0,5,5,005,,,,
P01180            00600E         X,6191800474888,0,2,0,0,5,5,006,,,,
P01180            00600E         X,6191800474888,0,2,0,0,5,5,010,,,,
P01180            00600E         X,6191800474888,0,2,0,0,4,4,016,,,,
P01180            00600E         X,6191800474888,0,2,0,0,3,3,019,,,,
P01180            00600E         X,6191800474888,0,2,0,0,2,2,020,,,,
P01180            00600E         X,6191800474888,-1,3,0,0,7,6,028,,,,
P01180            00600E         X,6191800474888,0,2,0,0,4,4,029,,,,
P01180            00600E         X,6191800474888,0,2,0,0,2,2,038,,,,
P01180            00600E         X,6191800474888,0,2,0,0,4,4,040,,,,
P01180            00600E         X,6191800474888,0,2,0,0,7,7,041,,,,
P01180            00600E         X,6191800474888,0,2,0,0,2,2,044,,,,
P01180            00600E         X,6191800474888,0,2,0,0,3,3,045,,,,
P01180            00700E         X,6191800474895,0,1,0,0,3,3,004,,,,
P01180            00700E         X,6191800474895,0,1,0,0,1,1,005,,,,
P01180            00700E         X,6191800474895,0,1,0,0,3,3,006,,,,
P01180            00700E         X,6191800474895,1,1,0,0,1,2,010,,,,
P01180            00700E         X,6191800474895,0,1,0,0,4,4,016,,,,
P01180            00700E         X,6191800474895,0,1,0,0,2,2,019,,,,
P01180            00700E         X,6191800474895,0,1,0,0,0,0,020,,,,
P01180            00700E         X,6191800474895,0,2,0,0,2,2,028,,,,
P01180            00700E         X,6191800474895,0,1,0,0,3,3,029,,,,
P01180            00700E         X,6191800474895,0,1,0,0,0,1,038,,,,
P01180            00700E         X,6191800474895,2,1,0,0,0,2,040,,,,
P01180            00700E         X,6191800474895,0,1,0,0,3,3,041,,,,
P01180            00700E         X,6191800474895,0,1,0,0,2,2,044,,,,
P01180            00700E         X,6191800474895,0,1,0,0,3,3,045,,,,
P01180            00800E         X,6191800474901,1,1,0,0,0,1,004,,,,
P01180            00800E         X,6191800474901,0,1,0,0,0,0,005,,,,
P01180            00800E         X,6191800474901,1,1,0,0,0,1,006,,,,
P01180            00800E         X,6191800474901,0,1,0,0,3,3,010,,,,
P01180            00800E         X,6191800474901,1,1,0,0,0,1,016,,,,
P01180            00800E         X,6191800474901,0,1,0,0,1,1,019,,,,
P01180            00800E         X,6191800474901,0,1,0,0,0,0,020,,,,
P01180            00800E         X,6191800474901,0,1,0,0,4,4,028,,,,
P01180            00800E         X,6191800474901,0,1,0,0,1,1,029,,,,
P01180            00800E         X,6191800474901,0,1,0,0,2,1,038,,,,
P01180            00800E         X,6191800474901,0,1,0,0,1,1,040,,,,
P01180            00800E         X,6191800474901,1,1,0,0,4,5,041,,,,
P01180            00800E         X,6191800474901,1,1,0,0,0,1,044,,,,
P01180            00800E         X,6191800474901,0,1,0,0,4,4,045,,,,
P01180            003016         X,6191800474932,0,2,0,0,3,3,004,,,,
P01180            003016         X,6191800474932,0,1,0,0,-1,-1,005,,,,
P01180            003016         X,6191800474932,0,1,0,0,5,6,006,,,,
P01180            003016         X,6191800474932,0,2,0,0,0,2,010,,,,
P01180            003016         X,6191800474932,0,2,0,0,2,4,016,,,,
P01180            003016         X,6191800474932,0,1,0,0,1,2,019,,,,
P01180            003016         X,6191800474932,0,1,0,0,0,1,020,,,,
P01180            003016         X,6191800474932,-1,2,0,0,2,3,028,,,,
P01180            003016         X,6191800474932,0,1,0,0,1,2,029,,,,
P01180            003016         X,6191800474932,0,1,0,0,1,2,038,,,,
P01180            003016         X,6191800474932,0,1,0,0,2,2,040,,,,
P01180            003016         X,6191800474932,0,2,0,0,6,7,041,,,,
P01180            003016         X,6191800474932,0,1,0,0,2,2,044,,,,
P01180            003016         X,6191800474932,0,2,0,0,3,3,045,,,,
P01180            004016         X,6191800474949,0,3,0,0,9,8,004,,,,
P01180            004016         X,6191800474949,1,2,0,0,4,6,005,,,,
P01180            004016         X,6191800474949,1,2,0,0,1,4,006,,,,
P01180            004016         X,6191800474949,0,3,0,0,7,8,010,,,,
P01180            004016         X,6191800474949,0,3,0,0,13,13,016,,,,
P01180            004016         X,6191800474949,0,2,0,0,0,3,019,,,,
P01180            004016         X,6191800474949,0,2,0,0,4,4,020,,,,
P01180            004016         X,6191800474949,1,3,0,0,7,8,028,,,,
P01180            004016         X,6191800474949,0,2,0,0,6,7,029,,,,
P01180            004016         X,6191800474949,1,2,0,0,1,3,038,,,,
P01180            004016         X,6191800474949,0,2,0,0,4,6,040,,,,
P01180            004016         X,6191800474949,0,3,0,0,12,13,041,,,,
P01180            004016         X,6191800474949,2,2,0,0,0,3,044,,,,
P01180            004016         X,6191800474949,1,3,0,0,10,13,045,,,,
P01180            005016         X,6191800474956,0,4,0,0,12,14,004,,,,
P01180            005016         X,6191800474956,1,2,0,0,2,3,005,,,,
P01180            005016         X,6191800474956,1,2,0,0,4,5,006,,,,
P01180            005016         X,6191800474956,3,3,0,0,10,13,010,,,,
P01180            005016         X,6191800474956,0,3,0,0,9,9,016,,,,
P01180            005016         X,6191800474956,0,2,0,0,5,5,019,,,,
P01180            005016         X,6191800474956,0,2,0,0,3,4,020,,,,
P01180            005016         X,6191800474956,2,3,0,0,7,10,028,,,,
P01180            005016         X,6191800474956,0,2,0,0,11,11,029,,,,
P01180            005016         X,6191800474956,1,2,0,0,2,3,038,,,,
P01180            005016         X,6191800474956,1,2,0,0,6,7,040,,,,
P01180            005016         X,6191800474956,1,3,0,0,17,19,041,,,,
P01180            005016         X,6191800474956,3,2,0,0,-1,2,044,,,,
P01180            005016         X,6191800474956,0,3,0,0,11,12,045,,,,
P01180            006016         X,6191800474963,0,2,0,0,3,3,004,,,,
P01180            006016         X,6191800474963,0,2,0,0,2,2,005,,,,
P01180            006016         X,6191800474963,0,2,0,0,4,4,006,,,,
P01180            006016         X,6191800474963,0,2,0,0,3,3,010,,,,
P01180            006016         X,6191800474963,0,2,0,0,2,2,016,,,,
P01180            006016         X,6191800474963,0,2,0,0,2,2,019,,,,
P01180            006016         X,6191800474963,0,2,0,0,-1,-1,020,,,,
P01180            006016         X,6191800474963,0,3,0,0,4,4,028,,,,
P01180            006016         X,6191800474963,0,2,0,0,4,4,029,,,,
P01180            006016         X,6191800474963,1,2,0,0,1,2,038,,,,
P01180            006016         X,6191800474963,0,2,0,0,2,2,040,,,,
P01180            006016         X,6191800474963,0,2,0,0,6,6,041,,,,
P01180            006016         X,6191800474963,0,2,0,0,2,2,044,,,,
P01180            006016         X,6191800474963,0,2,0,0,4,4,045,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,004,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,005,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,006,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,010,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,016,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,0,019,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,020,,,,
P01180            007016         X,6191800474970,0,2,0,0,1,1,028,,,,
P01180            007016         X,6191800474970,0,1,0,0,2,2,029,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,038,,,,
P01180            007016         X,6191800474970,1,1,0,0,0,1,040,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,041,,,,
P01180            007016         X,6191800474970,1,1,0,0,0,1,044,,,,
P01180            007016         X,6191800474970,0,1,0,0,1,1,045,,,,
P01180            008016         X,6191800474987,0,1,0,0,1,1,004,,,,
P01180            008016         X,6191800474987,1,1,0,0,0,1,005,,,,
P01180            008016         X,6191800474987,0,1,0,0,2,2,006,,,,
P01180            008016         X,6191800474987,0,1,0,0,1,1,010,,,,
P01180            008016         X,6191800474987,0,1,0,0,1,1,016,,,,
P01180            008016         X,6191800474987,0,1,0,0,1,1,019,,,,
P01180            008016         X,6191800474987,1,1,0,0,0,1,020,,,,
P01180            008016         X,6191800474987,0,1,0,0,1,1,028,,,,
P01180            008016         X,6191800474987,0,1,0,0,2,2,029,,,,
P01180            008016         X,6191800474987,0,1,0,0,1,1,038,,,,
P01180            008016         X,6191800474987,0,1,0,0,2,2,040,,,,
P01180            008016         X,6191800474987,0,1,0,0,6,6,041,,,,
P01180            008016         X,6191800474987,0,1,0,0,0,0,044,,,,
P01180            008016         X,6191800474987,0,1,0,0,2,2,045,,,,
P01180            003002         X,6191800475014,1,1,0,0,1,2,006,,,,
P01180            003002         X,6191800475014,1,1,0,0,4,4,010,,,,
P01180            003002         X,6191800475014,0,1,0,0,2,2,016,,,,
P01180            003002         X,6191800475014,0,1,0,0,2,2,019,,,,
P01180            003002         X,6191800475014,0,2,0,0,2,2,028,,,,
P01180            003002         X,6191800475014,0,1,0,0,3,3,029,,,,
P01180            003002         X,6191800475014,0,1,0,0,1,1,040,,,,
P01180            003002         X,6191800475014,0,1,0,0,3,3,041,,,,
P01180            003002         X,6191800475014,0,1,0,0,1,1,045,,,,
P01180            004002         X,6191800475021,0,2,0,0,3,3,006,,,,
P01180            004002         X,6191800475021,-1,2,0,0,3,3,010,,,,
P01180            004002         X,6191800475021,0,2,0,0,3,3,016,,,,
P01180            004002         X,6191800475021,0,2,0,0,2,2,019,,,,
P01180            004002         X,6191800475021,0,3,0,0,4,4,028,,,,
P01180            004002         X,6191800475021,0,2,0,0,2,2,029,,,,
P01180            004002         X,6191800475021,0,2,0,0,3,3,040,,,,
P01180            004002         X,6191800475021,0,2,0,0,5,5,041,,,,
P01180            004002         X,6191800475021,0,2,0,0,4,4,045,,,,
P01180            005002         X,6191800475038,0,2,0,0,1,1,006,,,,
P01180            005002         X,6191800475038,0,2,0,0,3,3,010,,,,
P01180            005002         X,6191800475038,0,2,0,0,3,3,016,,,,
P01180            005002         X,6191800475038,0,2,0,0,3,3,019,,,,
P01180            005002         X,6191800475038,0,3,0,0,2,2,028,,,,
P01180            005002         X,6191800475038,0,2,0,0,4,4,029,,,,
P01180            005002         X,6191800475038,0,2,0,0,1,1,040,,,,
P01180            005002         X,6191800475038,0,2,0,0,4,4,041,,,,
P01180            005002         X,6191800475038,0,2,0,0,4,4,045,,,,
P01180            006002         X,6191800475045,0,1,0,0,1,1,006,,,,
P01180            006002         X,6191800475045,0,1,0,0,1,1,010,,,,
P01180            006002         X,6191800475045,0,1,0,0,1,1,016,,,,
P01180            006002         X,6191800475045,0,1,0,0,1,1,019,,,,
P01180            006002         X,6191800475045,0,3,0,0,2,2,028,,,,
P01180            006002         X,6191800475045,0,1,0,0,2,2,029,,,,
P01180            006002         X,6191800475045,0,1,0,0,1,1,040,,,,
P01180            006002         X,6191800475045,0,1,0,0,2,2,041,,,,
P01180            006002         X,6191800475045,0,1,0,0,1,1,045,,,,
P01180            007002         X,6191800475052,0,1,0,0,1,1,006,,,,
P01180            007002         X,6191800475052,0,1,0,0,1,1,010,,,,
P01180            007002         X,6191800475052,0,1,0,0,1,1,016,,,,
P01180            007002         X,6191800475052,0,1,0,0,1,1,019,,,,
P01180            007002         X,6191800475052,0,2,0,0,1,1,028,,,,
P01180            007002         X,6191800475052,0,1,0,0,1,1,029,,,,
P01180            007002         X,6191800475052,0,1,0,0,1,1,040,,,,
P01180            007002         X,6191800475052,0,1,0,0,1,1,041,,,,
P01180            007002         X,6191800475052,0,1,0,0,1,1,045,,,,
P01180            008002         X,6191800475069,0,1,0,0,1,1,006,,,,
P01180            008002         X,6191800475069,0,1,0,0,1,1,010,,,,
P01180            008002         X,6191800475069,0,1,0,0,1,1,016,,,,
P01180            008002         X,6191800475069,0,1,0,0,1,1,019,,,,
P01180            008002         X,6191800475069,0,1,0,0,1,1,028,,,,
P01180            008002         X,6191800475069,0,1,0,0,1,1,029,,,,
P01180            008002         X,6191800475069,0,1,0,0,1,1,040,,,,
P01180            008002         X,6191800475069,0,1,0,0,3,3,041,,,,
P01180            008002         X,6191800475069,0,1,0,0,1,1,045,,,,
P01180            00301V         X,6191800475090,0,2,0,0,4,4,004,,,,
P01180            00301V         X,6191800475090,0,1,0,0,1,1,005,,,,
P01180            00301V         X,6191800475090,0,1,0,0,1,3,006,,,,
P01180            00301V         X,6191800475090,0,2,0,0,0,2,010,,,,
P01180            00301V         X,6191800475090,0,2,0,0,4,4,016,,,,
P01180            00301V         X,6191800475090,0,1,0,0,1,1,019,,,,
P01180            00301V         X,6191800475090,0,1,0,0,0,1,020,,,,
P01180            00301V         X,6191800475090,0,2,0,0,1,2,028,,,,
P01180            00301V         X,6191800475090,0,1,0,0,2,3,029,,,,
P01180            00301V         X,6191800475090,0,1,0,0,1,2,038,,,,
P01180            00301V         X,6191800475090,0,1,0,0,2,2,040,,,,
P01180            00301V         X,6191800475090,0,2,0,0,4,5,041,,,,
P01180            00301V         X,6191800475090,0,1,0,0,1,2,044,,,,
P01180            00301V         X,6191800475090,0,2,0,0,4,4,045,,,,
P01180            00401V         X,6191800475106,3,3,0,0,6,9,004,,,,
P01180            00401V         X,6191800475106,4,2,0,0,1,6,005,,,,
P01180            00401V         X,6191800475106,2,2,0,0,4,6,006,,,,
P01180            00401V         X,6191800475106,3,3,0,0,5,8,010,,,,
P01180            00401V         X,6191800475106,2,3,0,0,7,10,016,,,,
P01180            00401V         X,6191800475106,1,2,0,0,4,7,019,,,,
P01180            00401V         X,6191800475106,1,2,0,0,3,4,020,,,,
P01180            00401V         X,6191800475106,2,3,0,0,6,8,028,,,,
P01180            00401V         X,6191800475106,2,2,0,0,3,6,029,,,,
P01180            00401V         X,6191800475106,4,2,0,0,-1,4,038,,,,
P01180            00401V         X,6191800475106,3,3,0,0,6,10,040,,,,
P01180            00401V         X,6191800475106,2,3,0,0,9,11,041,,,,
P01180            00401V         X,6191800475106,3,2,0,0,1,3,044,,,,
P01180            00401V         X,6191800475106,1,3,0,0,8,10,045,,,,
P01180            00501V         X,6191800475113,2,3,0,0,9,11,004,,,,
P01180            00501V         X,6191800475113,3,2,0,0,0,3,005,,,,
P01180            00501V         X,6191800475113,2,2,0,0,4,6,006,,,,
P01180            00501V         X,6191800475113,2,3,0,0,4,6,010,,,,
P01180            00501V         X,6191800475113,3,3,0,0,4,7,016,,,,
P01180            00501V         X,6191800475113,2,2,0,0,1,3,019,,,,
P01180            00501V         X,6191800475113,2,2,0,0,2,4,020,,,,
P01180            00501V         X,6191800475113,3,3,0,0,5,8,028,,,,
P01180            00501V         X,6191800475113,1,2,0,0,13,14,029,,,,
P01180            00501V         X,6191800475113,2,2,0,0,1,3,038,,,,
P01180            00501V         X,6191800475113,4,4,0,0,5,9,040,,,,
P01180            00501V         X,6191800475113,3,3,0,0,12,15,041,,,,
P01180            00501V         X,6191800475113,2,2,0,0,2,3,044,,,,
P01180            00501V         X,6191800475113,3,3,0,0,5,8,045,,,,
P01180            00601V         X,6191800475120,0,2,0,0,3,4,004,,,,
P01180            00601V         X,6191800475120,0,2,0,0,2,2,005,,,,
P01180            00601V         X,6191800475120,1,2,0,0,2,2,006,,,,
P01180            00601V         X,6191800475120,1,2,0,0,1,2,010,,,,
P01180            00601V         X,6191800475120,0,2,0,0,4,4,016,,,,
P01180            00601V         X,6191800475120,0,2,0,0,2,2,019,,,,
P01180            00601V         X,6191800475120,1,2,0,0,1,2,020,,,,
P01180            00601V         X,6191800475120,0,3,0,0,4,4,028,,,,
P01180            00601V         X,6191800475120,0,2,0,0,2,2,029,,,,
P01180            00601V         X,6191800475120,0,2,0,0,2,2,038,,,,
P01180            00601V         X,6191800475120,0,2,0,0,2,2,040,,,,
P01180            00601V         X,6191800475120,0,2,0,0,6,6,041,,,,
P01180            00601V         X,6191800475120,0,2,0,0,-1,-1,044,,,,
P01180            00601V         X,6191800475120,0,2,0,0,4,4,045,,,,
P01180            00701V         X,6191800475137,0,1,0,0,1,1,004,,,,
P01180            00701V         X,6191800475137,1,1,0,0,0,1,005,,,,
P01180            00701V         X,6191800475137,0,1,0,0,1,2,006,,,,
P01180            00701V         X,6191800475137,0,1,0,0,1,1,010,,,,
P01180            00701V         X,6191800475137,0,1,0,0,1,1,016,,,,
P01180            00701V         X,6191800475137,0,1,0,0,1,1,019,,,,
P01180            00701V         X,6191800475137,0,1,0,0,1,1,020,,,,
P01180            00701V         X,6191800475137,0,2,0,0,2,2,028,,,,
P01180            00701V         X,6191800475137,0,1,0,0,2,2,029,,,,
P01180            00701V         X,6191800475137,0,1,0,0,2,2,038,,,,
P01180            00701V         X,6191800475137,0,1,0,0,1,1,040,,,,
P01180            00701V         X,6191800475137,1,1,0,0,0,1,041,,,,
P01180            00701V         X,6191800475137,0,1,0,0,1,1,044,,,,
P01180            00701V         X,6191800475137,0,1,0,0,2,2,045,,,,
P01180            00801V         X,6191800475144,0,1,0,0,1,1,004,,,,
P01180            00801V         X,6191800475144,1,1,0,0,0,1,005,,,,
P01180            00801V         X,6191800475144,0,1,0,0,1,1,006,,,,
P01180            00801V         X,6191800475144,0,1,0,0,2,2,010,,,,
P01180            00801V         X,6191800475144,1,1,0,0,0,1,016,,,,
P01180            00801V         X,6191800475144,1,1,0,0,0,1,019,,,,
P01180            00801V         X,6191800475144,1,1,0,0,0,1,020,,,,
P01180            00801V         X,6191800475144,0,1,0,0,1,1,028,,,,
P01180            00801V         X,6191800475144,0,1,0,0,1,1,029,,,,
P01180            00801V         X,6191800475144,0,1,0,0,1,1,038,,,,
P01180            00801V         X,6191800475144,0,1,0,0,1,1,040,,,,
P01180            00801V         X,6191800475144,1,1,0,0,2,3,041,,,,
P01180            00801V         X,6191800475144,0,1,0,0,0,0,044,,,,
P01180            00801V         X,6191800475144,0,1,0,0,2,2,045,,,,
P01180            00301W         X,6191800475175,0,2,0,0,6,6,004,,,,
P01180            00301W         X,6191800475175,0,1,0,0,2,2,005,,,,
P01180            00301W         X,6191800475175,0,2,0,0,5,5,006,,,,
P01180            00301W         X,6191800475175,0,2,0,0,6,6,010,,,,
P01180            00301W         X,6191800475175,0,2,0,0,3,3,016,,,,
P01180            00301W         X,6191800475175,1,1,0,0,0,1,019,,,,
P01180            00301W         X,6191800475175,0,1,0,0,1,1,020,,,,
P01180            00301W         X,6191800475175,0,2,0,0,5,5,028,,,,
P01180            00301W         X,6191800475175,0,2,0,0,4,4,029,,,,
P01180            00301W         X,6191800475175,0,1,0,0,3,3,038,,,,
P01180            00301W         X,6191800475175,0,1,0,0,2,2,040,,,,
P01180            00301W         X,6191800475175,0,2,0,0,6,6,041,,,,
P01180            00301W         X,6191800475175,0,1,0,0,2,2,044,,,,
P01180            00301W         X,6191800475175,0,2,0,0,5,5,045,,,,
P01180            00401W         X,6191800475182,0,3,0,0,7,7,004,,,,
P01180            00401W         X,6191800475182,1,2,0,0,2,3,005,,,,
P01180            00401W         X,6191800475182,0,2,0,0,6,6,006,,,,
P01180            00401W         X,6191800475182,0,3,0,0,13,13,010,,,,
P01180            00401W         X,6191800475182,0,3,0,0,13,13,016,,,,
P01180            00401W         X,6191800475182,0,2,0,0,3,3,019,,,,
P01180            00401W         X,6191800475182,0,2,0,0,2,2,020,,,,
P01180            00401W         X,6191800475182,0,3,0,0,11,11,028,,,,
P01180            00401W         X,6191800475182,0,2,0,0,12,12,029,,,,
P01180            00401W         X,6191800475182,0,2,0,0,3,3,038,,,,
P01180            00401W         X,6191800475182,0,2,0,0,5,5,040,,,,
P01180            00401W         X,6191800475182,0,3,0,0,12,12,041,,,,
P01180            00401W         X,6191800475182,0,2,0,0,2,2,044,,,,
P01180            00401W         X,6191800475182,0,3,0,0,13,13,045,,,,
P01180            00501W         X,6191800475199,0,3,0,0,8,8,004,,,,
P01180            00501W         X,6191800475199,0,2,0,0,4,4,005,,,,
P01180            00501W         X,6191800475199,0,2,0,0,6,6,006,,,,
P01180            00501W         X,6191800475199,0,3,0,0,12,12,010,,,,
P01180            00501W         X,6191800475199,0,3,0,0,9,9,016,,,,
P01180            00501W         X,6191800475199,0,2,0,0,1,1,019,,,,
P01180            00501W         X,6191800475199,1,2,0,0,1,2,020,,,,
P01180            00501W         X,6191800475199,0,3,0,0,11,11,028,,,,
P01180            00501W         X,6191800475199,0,3,0,0,13,13,029,,,,
P01180            00501W         X,6191800475199,0,2,0,0,6,6,038,,,,
P01180            00501W         X,6191800475199,0,2,0,0,5,5,040,,,,
P01180            00501W         X,6191800475199,-1,3,0,0,22,21,041,,,,
P01180            00501W         X,6191800475199,1,2,0,0,2,3,044,,,,
P01180            00501W         X,6191800475199,0,3,0,0,14,14,045,,,,
P01180            00601W         X,6191800475205,0,2,0,0,5,5,004,,,,
P01180            00601W         X,6191800475205,0,2,0,0,2,2,005,,,,
P01180            00601W         X,6191800475205,0,2,0,0,4,4,006,,,,
P01180            00601W         X,6191800475205,0,2,0,0,3,3,010,,,,
P01180            00601W         X,6191800475205,0,2,0,0,3,3,016,,,,
P01180            00601W         X,6191800475205,0,2,0,0,1,1,019,,,,
P01180            00601W         X,6191800475205,0,2,0,0,3,3,020,,,,
P01180            00601W         X,6191800475205,0,3,0,0,2,2,028,,,,
P01180            00601W         X,6191800475205,0,2,0,0,2,2,029,,,,
P01180            00601W         X,6191800475205,0,2,0,0,2,2,038,,,,
P01180            00601W         X,6191800475205,0,2,0,0,2,2,040,,,,
P01180            00601W         X,6191800475205,0,2,0,0,3,3,041,,,,
P01180            00601W         X,6191800475205,0,2,0,0,2,2,044,,,,
P01180            00601W         X,6191800475205,0,2,0,0,5,5,045,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,004,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,005,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,006,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,010,,,,
P01180            00701W         X,6191800475212,0,1,0,0,2,2,016,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,019,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,020,,,,
P01180            00701W         X,6191800475212,0,2,0,0,1,1,028,,,,
P01180            00701W         X,6191800475212,0,1,0,0,2,2,029,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,038,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,040,,,,
P01180            00701W         X,6191800475212,0,1,0,0,2,2,041,,,,
P01180            00701W         X,6191800475212,0,1,0,0,1,1,044,,,,
P01180            00701W         X,6191800475212,0,1,0,0,2,2,045,,,,
P01180            00801W         X,6191800475229,0,1,0,0,2,2,004,,,,
P01180            00801W         X,6191800475229,0,1,0,0,1,1,005,,,,
P01180            00801W         X,6191800475229,0,1,0,0,2,2,006,,,,
P01180            00801W         X,6191800475229,0,1,0,0,1,1,010,,,,
P01180            00801W         X,6191800475229,0,1,0,0,2,2,016,,,,
P01180            00801W         X,6191800475229,0,1,0,0,1,1,019,,,,
P01180            00801W         X,6191800475229,0,1,0,0,1,1,020,,,,
P01180            00801W         X,6191800475229,0,1,0,0,1,1,028,,,,
P01180            00801W         X,6191800475229,0,1,0,0,1,1,029,,,,
P01180            00801W         X,6191800475229,0,1,0,0,1,1,038,,,,
P01180            00801W         X,6191800475229,1,1,0,0,1,2,040,,,,
P01180            00801W         X,6191800475229,0,1,0,0,3,3,041,,,,
P01180            00801W         X,6191800475229,0,1,0,0,1,1,044,,,,
P01180            00801W         X,6191800475229,0,1,0,0,3,3,045,,,,
